rna_cell	MES.2	MES.1	AC	OPC	NPC.1	NPC.2	G1.S	G2.M	Type1	Type2	Type3	Type4	Type5	Type6	Sample	meth_cell
MGH124_P7_C6_S30_L004_R1_001	-0.1648483	0.034077705	-0.955660904	-0.495060877	0.279978056	0.710760159	-0.438293482	-0.214571909	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_C1_S2_L003.CATGAC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_C7_S31_L004_R1_001	0.012682793	0.053685636	1.17713854	1.267925708	0.425441136	-0.413916821	0.37768015	-0.086988057	OPC	OPC	OPC	Undiff	PRO	OPC	MGH124	MGH124_P7_C1_S2_L003.CCTTCG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_C9_S33_L004_R1_001	-0.213901147	-0.143303596	-0.810878344	-0.281939373	-0.013067302	1.072935392	-0.361928858	-0.327809374	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_C1_S2_L003.CTATTG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_D11_S47_L004_R1_001	-0.338005388	-0.16905336	-0.393253462	-0.327012179	0.348143429	0.671940418	-0.630138952	-0.049687816	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_C1_S2_L003.GGTAAC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_D12_S48_L004_R1_001	-0.247640059	-0.451955877	-1.080910733	-0.583041039	0.432487227	0.906836215	-0.031709223	-0.465540807	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_C1_S2_L003.TGTAGG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_D8_S44_L004_R1_001	-0.064496464	-0.089743074	-0.824049598	-0.701106114	0.351819732	1.192041389	-0.72465958	-0.212061789	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_C1_S2_L003.ATCAAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_D9_S45_L004_R1_001	0.123593115	0.474984719	2.564838136	1.461929066	-0.355526916	-1.514088965	1.428105594	-0.025389124	AC	AC	AC	Diff	AC	AC	MGH124	MGH124_P7_C1_S2_L003.CCATAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_E1_S49_L004_R1_001	-0.666932364	-0.42461771	-0.390218276	-0.008028121	0.700117469	-0.10689423	-0.058912317	-0.563292414	NPC.1	NPC.1	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.ACAACC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_E10_S58_L004_R1_001	-0.122678627	0.176192633	-0.365315924	0.09367898	-0.115706874	1.505712794	-0.279044721	-0.001902515	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.CTCAGC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_E11_S59_L004_R1_001	0.315765338	1.144104622	2.571834206	0.614699871	-0.316012261	0.040981056	-0.746451112	-0.563575493	AC	AC	AC	Diff	AC	AC	MGH124	MGH124_P7_E1_S3_L003.GCATTC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_E12_S60_L004_R1_001	0.285520107	-0.2401904	0.864813638	0.947593694	0.326194145	-0.803200783	0.051296688	-0.233282143	OPC	OPC	OPC	Undiff	PRO	OPC	MGH124	MGH124_P7_E1_S3_L003.GTGAGG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_E3_S51_L004_R1_001	-0.179682403	-0.515906241	-0.645821461	-1.055256806	0.075559376	1.00027994	-0.725922319	-0.165090094	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.AGGATG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_E9_S57_L004_R1_001	0.353027074	0.059466529	-0.269275958	-0.425195589	0.417909117	0.946253163	-0.15198838	0.013691914	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.CTATTG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F1_S61_L004_R1_001	0.043866984	-0.065122057	-0.378637798	-0.823654094	-0.353564326	0.199758041	-0.407833246	-0.175775738	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.GTTGAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F11_S71_L004_R1_001	-0.231670714	-0.147934195	-1.098692679	-0.26615683	0.371734278	0.454644031	-0.59180053	-0.191511887	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.GGTAAC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F12_S72_L004_R1_001	0.028113586	0.241274796	-0.826503894	-0.511469929	0.155861146	0.424172993	-0.23917387	-0.048568423	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.TGTAGG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F2_S62_L004_R1_001	2.697897694	2.666547757	0.760748881	-0.802909259	-1.551161937	-2.014602679	0.483562948	-0.245216369	MES.2	MES.2	MES	Diff	MES	MES	MGH124	MGH124_P7_E1_S3_L003.TATCTC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F4_S64_L004_R1_001	-0.603725877	-0.233017665	-0.370953886	-0.625873242	-0.232994305	0.312709278	-0.011854892	-0.373819997	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.TGACAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F5_S65_L004_R1_001	0.298382766	-0.034648696	-0.10923116	-0.033585568	-0.426166014	0.142747432	-0.078426672	0.05702414	MES.2	MES.2	MES	Diff	MES	MES	MGH124	MGH124_P7_E1_S3_L003.TGCTGC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F6_S66_L004_R1_001	-0.351159812	-0.208131541	-0.625716603	-0.575063226	0.113517098	0.501559579	-0.475803549	-0.706043958	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.ACAGAC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F8_S68_L004_R1_001	-0.069925169	-0.499035647	-0.40625747	-0.565441691	0.359818373	0.617364462	-0.356869736	-0.355245391	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_E1_S3_L003.ATCAAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_F9_S69_L004_R1_001	0.283564213	-0.111698231	1.333923732	1.578494684	0.474284184	-0.680165044	0.499262925	0.207298942	OPC	OPC	OPC	Undiff	PRO	OPC	MGH124	MGH124_P7_E1_S3_L003.CCATAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_G1_S73_L004_R1_001	-0.083122106	-0.402338177	-0.737163493	-0.600707463	0.077255838	0.958709864	-0.326428591	-0.533039148	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_G1_S4_L003.ACAACC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_G10_S82_L004_R1_001	-0.149441101	-0.147986006	-0.407414772	-0.355622116	-0.106590593	0.040285458	0.50618338	-0.068665127	G1.S	NPC.2	NPC	G1.S	G1.S	G1.S	MGH124	MGH124_P7_G1_S4_L003.CTCAGC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_G11_S83_L004_R1_001	-0.242911318	0.079345819	1.517556667	1.377659013	0.103648559	-1.294550302	-0.617866256	-0.288185781	AC	AC	AC	Diff	AC	AC	MGH124	MGH124_P7_G1_S4_L003.GCATTC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_G12_S84_L004_R1_001	-0.038632936	-0.037270991	-0.628368068	-0.66203296	-0.188471117	0.705771299	-0.356214953	0.019759994	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_G1_S4_L003.GTGAGG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_G2_S74_L004_R1_001	-0.157178284	-0.279548566	-1.387285629	-0.833923974	-0.24241595	0.62106117	-0.310719274	-0.130117101	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_G1_S4_L003.ACTCAC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_G6_S78_L004_R1_001	0.093883257	0.199544994	2.280330122	1.809851373	-0.242680362	-1.524571445	1.776127682	0.101047857	AC	AC	AC	Diff	AC	AC	MGH124	MGH124_P7_G1_S4_L003.CATGAC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_G7_S79_L004_R1_001	-0.165098875	-0.355311599	0.387981979	2.799402896	0.541790623	-1.670282568	-0.133073913	-0.095145598	OPC	OPC	OPC	Undiff	PRO	OPC	MGH124	MGH124_P7_G1_S4_L003.CCTTCG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_G8_S80_L004_R1_001	0.305624839	0.200782765	1.841513682	1.296745733	0.411681964	-1.174429476	-0.481863456	-0.387795551	AC	AC	AC	Diff	AC	AC	MGH124	MGH124_P7_G1_S4_L003.CGGTAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_H1_S85_L004_R1_001	-0.085689459	0.090437227	0.915249952	0.70557329	0.169643984	-1.169090048	3.057587694	1.656732199	G1.S	AC	AC	G1.S	G1.S	G1.S	MGH124	MGH124_P7_G1_S4_L003.GTTGAG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_H12_S96_L004_R1_001	-0.091184152	-0.361352685	-0.591860893	-0.50578824	-0.057664031	0.103566764	-0.377555641	-0.398050059	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_G1_S4_L003.TGTAGG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_H3_S87_L004_R1_001	-0.287869075	-0.355843721	0.043173428	-0.151445891	0.533300789	0.057032107	-0.690425627	-0.291732648	NPC.1	NPC.1	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_G1_S4_L003.TCTCTG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_H5_S89_L004_R1_001	-0.059169812	0.158429623	2.279044863	2.533936037	0.050042935	-1.149264788	-0.109852389	-0.055722778	OPC	OPC	OPC	Undiff	PRO	OPC	MGH124	MGH124_P7_G1_S4_L003.TGCTGC.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_H7_S91_L004_R1_001	-0.068514953	-0.345838019	-0.710750892	-0.411929791	0.275781014	1.016255803	-0.213890393	0.250781768	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_G1_S4_L003.AGAAGG.R1.fastq_bismark_bt2_pe.bismark.cov
MGH124_P7_H9_S93_L004_R1_001	-0.255157573	-0.266439117	-0.959686098	-0.738280075	-0.070937862	0.360894597	-0.40242833	-0.46147584	NPC.2	NPC.2	NPC	Undiff	PRO	NPC	MGH124	MGH124_P7_G1_S4_L003.CCATAG.R1.fastq_bismark_bt2_pe.bismark.cov
